generic_class	08c24d68-18f4-4801-aeda-bed25cd04cb3	MASTER_GENERIC_CLASS_UNAVAILABLE
material	9e27bd8d-af6c-4854-bbfe-dcc1049bf43a	MASTER_MATERIAL_UNAVAILABLE
youhou	b7ecc957-8d2f-4978-8355-69275b935e35	MASTER_YOUHOU_UNAVAILABLE
kensa_sort	48567bc0-2797-49de-947c-a5a55d806b64	MASTER_KENSA_SORT_UNAVAILABLE
etensu_category2	f4a640bf-3bf4-45bd-a6ce-0de0798d508c	ETENSU_UNAVAILABLE
