path	status	traceId
/orca/master/generic-class?keyword=%E3%82%A2%E3%83%A0&page=1&size=50	200	7e279877-2d4d-4ed3-aba1-0599aa510570
/orca/master/material?keyword=%E3%82%AC%E3%83%BC%E3%82%BC	200	9be48d89-959f-4c3e-bfa9-d88448c0af6b
/orca/master/youhou?keyword=%E6%9C%9D%E9%A3%9F	200	afbc1313-aed4-4dd9-a085-2015f8623709
/orca/master/kensa-sort?keyword=%E8%A1%80%E6%B6%B2	200	adc4531c-7525-4010-9606-438e66b48a8e
/orca/master/etensu?keyword=%E8%85%B9&category=2	404	9a51d3a9-ec22-49d9-9775-36504bed3471
