method	status	traceId	url
GET	401	40f3a8e1-dadb-4d45-98fb-876fefc9ceff	http://localhost:5173/orca/master/generic-class?keyword=%E3%82%A2%E3%83%A0&page=1&size=50
GET	401	9c6596ca-4509-42dc-b3d9-705dbdafbdb0	http://localhost:5173/orca/master/material?keyword=%E3%82%AC%E3%83%BC%E3%82%BC
GET	401	ad087236-a796-4cb2-ad0c-98772387cd54	http://localhost:5173/orca/master/youhou?keyword=%E6%9C%9D%E9%A3%9F
GET	401	bd00a69b-d9ef-4bc3-a4fb-ee0f4300c512	http://localhost:5173/orca/master/kensa-sort?keyword=%E8%A1%80%E6%B6%B2
GET	401	0f422cf2-4dee-4666-a7bb-22ef300fb016	http://localhost:5173/orca/master/etensu?keyword=%E8%85%B9&category=2
